transaction_id,product_ids
TXN82594,"P1205,P1182"
TXN82595,"P1050,P1081,P1106,P1255"
TXN82596,"P1052,P1085,P1113"
TXN82597,"P1102,P1094,P1085"
TXN82598,"P1453,P1230,P1047"
TXN82599,"P1056,P1088,P1113,P1468"
TXN82600,"P1221,P1210,P1193"
TXN82601,"P1199,P1181"
TXN82602,"P1347,P1366,P1483"
TXN82603,"P1053,P1083,P1112"
TXN82604,"P1274,P1026,P1033,P1189"
TXN82605,"P1266,P1030,P1243"
TXN82606,"P1019,P1014,P1039"
TXN82607,"P1051,P1088,P1109,P1409"
TXN82608,"P1056,P1087,P1105,P1094"
TXN82609,"P1114,P1094,P1086,P1135"
TXN82610,"P1484,P1086,P1106"
TXN82611,"P1342,P1483,P1383"
TXN82612,"P1057,P1082,P1100"
TXN82613,"P1103,P1098,P1080"
TXN82614,"P1027,P1012,P1042"
TXN82615,"P1229,P1209,P1186"
TXN82616,"P1198,P1173"
TXN82617,"P1163,P1003"
TXN82618,"P1165,P1012"
TXN82619,"P1019,P1012,P1041"
TXN82620,"P1106,P1098,P1085"
TXN82621,"P1249,P1017,P1047"
TXN82622,"P1162,P1010"
TXN82623,"P1053,P1085,P1114,P1213"
TXN82624,"P1197,P1182"
TXN82625,"P1004,P1074,P1242,P1287"
TXN82626,"P1108,P1090,P1086,P1230"
TXN82627,"P1342,P1368"
TXN82628,"P1341,P1369,P1371,P1267"
TXN82629,"P1197,P1173"
TXN82630,"P1019,P1004,P1045,P1497"
TXN82631,"P1010,P1070,P1234,P1247"
TXN82632,"P1205,P1178,P1308"
TXN82633,"P1278,P1025,P1039"
TXN82634,"P1500,P1086,P1113"
TXN82635,"P1247,P1017,P1037,P1111"
TXN82636,"P1010,P1072,P1234"
TXN82637,"P1291,P1327,P1320"
TXN82638,"P1484,P1084,P1099"
TXN82639,"P1351,P1360,P1374"
TXN82640,"P1345,P1368,P1383"
TXN82641,"P1031,P1015,P1036"
TXN82642,"P1204,P1182"
TXN82643,"P1225,P1213,P1189"
TXN82644,"P1055,P1080,P1099"
TXN82645,"P1269,P1027,P1045,P1199"
TXN82646,"P1296,P1324,P1103"
TXN82647,"P1051,P1082,P1107"
TXN82648,"P1204,P1180,P1468"
TXN82649,"P1341,P1361,P1385"
TXN82650,"P1352,P1490"
TXN82651,"P1052,P1065,P1076"
TXN82652,"P1028,P1001,P1036"
TXN82653,"P1114,P1096,P1088,P1064"
TXN82654,"P1021,P1010,P1041"
TXN82655,"P1055,P1080,P1107"
TXN82656,"P1010,P1069,P1240,P1137"
TXN82657,"P1052,P1084,P1101"
TXN82658,"P1250,P1026,P1045"
TXN82659,"P1200,P1177"
TXN82660,"P1053,P1081,P1111,P1050"
TXN82661,"P1463,P1222,P1423"
TXN82662,"P1249,P1023,P1035"
TXN82663,"P1058,P1088,P1110"
TXN82664,"P1500,P1497,P1075"
TXN82665,"P1109,P1094,P1088,P1136"
TXN82666,"P1354,P1369,P1383"
TXN82667,"P1053,P1080,P1108"
TXN82668,"P1292,P1323,P1179"
TXN82669,"P1200,P1171"
TXN82670,"P1245,P1027,P1043"
TXN82671,"P1341,P1361,P1486"
TXN82672,"P1010,P1073,P1239"
TXN82673,"P1055,P1086,P1103,P1155"
TXN82674,"P1106,P1098,P1079"
TXN82675,"P1053,P1086,P1106"
TXN82676,"P1052,P1060,P1073,P1299"
TXN82677,"P1111,P1090,P1084,P1412"
TXN82678,"P1297,P1327,P1318,P1070"
TXN82679,"P1107,P1098,P1086"
TXN82680,"P1353,P1365,P1377,P1061"
TXN82681,"P1017,P1010,P1033"
TXN82682,"P1058,P1064,P1073,P1202"
TXN82683,"P1114,P1095,P1085"
TXN82684,"P1102,P1097,P1082"
TXN82685,"P1243,P1494,P1044"
TXN82686,"P1100,P1089,P1080,P1482"
TXN82687,"P1106,P1090,P1083,P1180"
TXN82688,"P1019,P1011,P1035"
TXN82689,"P1293,P1331,P1314"
TXN82690,"P1030,P1016,P1046,P1134"
TXN82691,"P1017,P1016,P1035,P1390"
TXN82692,"P1292,P1335,P1496"
TXN82693,"P1248,P1030,P1042"
TXN82694,"P1051,P1084,P1113,P1055"
TXN82695,"P1277,P1017,P1037,P1361"
TXN82696,"P1024,P1003,P1044,P1209"
TXN82697,"P1345,P1355,P1383"
TXN82698,"P1292,P1324,P1312"
TXN82699,"P1297,P1324"
TXN82700,"P1257,P1494"
TXN82701,"P1225,P1212,P1193,P1278"
TXN82702,"P1017,P1011,P1037,P1140"
TXN82703,"P1342,P1358,P1380"
TXN82704,"P1343,P1355,P1383,P1354"
TXN82705,"P1049,P1080,P1109,P1063"
TXN82706,"P1054,P1088,P1103"
TXN82707,"P1219,P1208,P1189"
TXN82708,"P1261,P1024,P1182"
TXN82709,"P1227,P1209,P1185,P1103"
TXN82710,"P1053,P1079,P1100"
TXN82711,"P1109,P1092,P1088,P1104"
TXN82712,"P1169,P1006"
TXN82713,"P1100,P1094,P1085,P1099"
TXN82714,"P1294,P1324,P1309"
TXN82715,"P1342,P1361"
TXN82716,"P1347,P1490"
TXN82717,"P1247,P1023,P1040,P1082"
TXN82718,"P1458,P1229"
TXN82719,"P1344,P1366,P1376"
TXN82720,"P1013,P1070,P1234,P1138"
TXN82721,"P1278,P1025,P1043,P1348"
TXN82722,"P1248,P1021,P1039,P1245"
TXN82723,"P1111,P1093,P1083"
TXN82724,"P1058,P1066,P1075,P1006"
TXN82725,"P1247,P1494,P1046"
TXN82726,"P1352,P1361,P1379"
TXN82727,"P1006,P1069,P1242"
TXN82728,"P1350,P1362,P1384,P1402"
TXN82729,"P1484,P1082,P1107,P1296"
TXN82730,"P1228,P1214,P1186"
TXN82731,"P1200,P1177"
TXN82732,"P1050,P1084,P1104,P1319"
TXN82733,"P1302,P1333,P1309"
TXN82734,"P1053,P1086,P1111"
TXN82735,"P1051,P1084,P1106"
TXN82736,"P1484,P1087,P1100"
TXN82737,"P1058,P1085,P1112,P1244"
TXN82738,"P1025,P1016,P1044"
TXN82739,"P1346,P1362,P1334"
TXN82740,"P1161,P1010,P1379"
TXN82741,"P1055,P1085,P1109"
TXN82742,"P1484,P1082,P1109,P1179"
TXN82743,"P1058,P1085,P1103"
TXN82744,"P1484,P1068,P1077"
TXN82745,"P1224,P1218,P1186"
TXN82746,"P1103,P1093,P1082,P1322"
TXN82747,"P1058,P1081,P1108"
TXN82748,"P1102,P1094,P1086,P1071"
TXN82749,"P1353,P1368,P1377,P1188"
TXN82750,"P1347,P1361,P1380,P1349"
TXN82751,"P1489,P1336,P1205"
TXN82752,"P1099,P1095,P1080"
TXN82753,"P1225,P1218,P1191"
TXN82754,"P1295,P1332,P1322"
TXN82755,"P1298,P1325,P1320"
TXN82756,"P1294,P1334,P1314"
TXN82757,"P1489,P1325"
TXN82758,"P1160,P1013"
TXN82759,"P1057,P1082,P1113,P1069"
TXN82760,"P1298,P1323,P1322,P1178"
TXN82761,"P1197,P1177"
TXN82762,"P1049,P1066,P1071"
TXN82763,"P1255,P1020"
TXN82764,"P1053,P1067,P1078"
TXN82765,"P1249,P1032,P1033"
TXN82766,"P1343,P1367"
TXN82767,"P1500,P1083,P1105,P1091"
TXN82768,"P1256,P1026"
TXN82769,"P1055,P1082,P1108"
TXN82770,"P1056,P1065,P1071"
TXN82771,"P1248,P1025,P1037"
TXN82772,"P1254,P1022,P1045"
TXN82773,"P1230,P1211,P1188"
TXN82774,"P1303,P1329,P1313,P1086"
TXN82775,"P1257,P1026,P1007"
TXN82776,"P1055,P1088,P1107"
TXN82777,"P1057,P1497,P1070"
TXN82778,"P1484,P1080,P1104"
TXN82779,"P1112,P1095,P1083"
TXN82780,"P1305,P1325,P1320,P1371"
TXN82781,"P1225,P1217,P1191"
TXN82782,"P1270,P1023,P1043,P1192"
TXN82783,"P1050,P1059,P1070,P1310"
TXN82784,"P1344,P1366,P1371"
TXN82785,"P1020,P1013,P1040"
TXN82786,"P1299,P1324"
TXN82787,"P1101,P1092,P1082"
TXN82788,"P1246,P1025,P1041,P1178"
TXN82789,"P1352,P1370,P1377,P1227"
TXN82790,"P1256,P1026"
TXN82791,"P1267,P1025,P1035"
TXN82792,"P1278,P1018,P1035"
TXN82793,"P1225,P1214,P1192,P1171"
TXN82794,"P1293,P1331"
TXN82795,"P1101,P1090,P1085,P1010"
TXN82796,"P1168,P1003,P1018"
TXN82797,"P1053,P1497,P1071,P1037"
TXN82798,"P1352,P1368,P1374"
TXN82799,"P1165,P1002"
TXN82800,"P1266,P1019,P1040"
TXN82801,"P1271,P1021,P1036,P1163"
TXN82802,"P1494,P1011,P1042"
TXN82803,"P1275,P1025,P1037"
TXN82804,"P1018,P1007,P1043"
TXN82805,"P1270,P1019,P1046"
TXN82806,"P1100,P1096,P1088,P1086"
TXN82807,"P1058,P1060,P1072,P1479"
TXN82808,"P1100,P1090,P1084,P1406"
TXN82809,"P1003,P1076,P1232"
TXN82810,"P1258,P1021,P1088"
TXN82811,"P1348,P1355,P1375"
TXN82812,"P1348,P1369,P1371"
TXN82813,"P1296,P1325,P1316"
TXN82814,"P1453,P1220,P1113"
TXN82815,"P1108,P1094,P1081,P1421"
TXN82816,"P1058,P1082,P1112"
TXN82817,"P1114,P1097,P1084"
TXN82818,"P1056,P1085,P1108"
TXN82819,"P1225,P1210,P1192"
TXN82820,"P1101,P1092,P1087"
TXN82821,"P1256,P1018,P1428"
TXN82822,"P1342,P1367,P1374"
TXN82823,"P1168,P1010,P1138"
TXN82824,"P1277,P1021,P1036"
TXN82825,"P1054,P1083,P1100"
TXN82826,"P1160,P1008"
TXN82827,"P1196,P1176"
TXN82828,"P1345,P1365,P1055"
TXN82829,"P1014,P1071,P1237"
TXN82830,"P1050,P1065,P1077"
TXN82831,"P1259,P1028,P1269"
TXN82832,"P1272,P1022,P1048,P1244"
TXN82833,"P1243,P1021,P1044"
TXN82834,"P1199,P1178,P1066"
TXN82835,"P1107,P1097,P1087,P1285"
TXN82836,"P1249,P1026,P1499"
TXN82837,"P1058,P1088,P1106,P1049"
TXN82838,"P1054,P1080,P1109,P1369"
TXN82839,"P1054,P1497,P1075"
TXN82840,"P1052,P1084,P1110"
TXN82841,"P1489,P1332"
TXN82842,"P1295,P1328,P1321,P1076"
TXN82843,"P1103,P1095,P1085,P1110"
TXN82844,"P1055,P1084,P1099"
TXN82845,"P1247,P1029,P1033,P1403"
TXN82846,"P1484,P1079,P1101"
TXN82847,"P1108,P1093,P1080"
TXN82848,"P1106,P1089,P1085,P1448"
TXN82849,"P1051,P1083,P1100"
TXN82850,"P1170,P1015,P1079"
TXN82851,"P1267,P1030,P1046"
TXN82852,"P1203,P1180,P1484"
TXN82853,"P1199,P1172"
TXN82854,"P1250,P1021,P1037"
TXN82855,"P1339,P1370,P1344"
TXN82856,"P1345,P1483,P1374"
TXN82857,"P1102,P1094,P1081"
TXN82858,"P1295,P1330,P1119"
TXN82859,"P1296,P1328,P1311"
TXN82860,"P1259,P1017,P1475"
TXN82861,"P1202,P1176"
TXN82862,"P1103,P1097,P1082"
TXN82863,"P1054,P1088,P1108"
TXN82864,"P1452,P1219"
TXN82865,"P1163,P1003,P1041"
TXN82866,"P1226,P1216,P1184,P1188"
TXN82867,"P1342,P1358,P1200"
TXN82868,"P1291,P1333,P1313"
TXN82869,"P1248,P1031,P1037"
TXN82870,"P1051,P1087,P1103"
TXN82871,"P1451,P1486"
TXN82872,"P1112,P1093,P1080"
TXN82873,"P1484,P1084,P1114"
TXN82874,"P1002,P1078,P1238"
TXN82875,"P1346,P1355,P1375,P1467"
TXN82876,"P1293,P1323"
TXN82877,"P1271,P1020,P1042"
TXN82878,"P1349,P1362,P1380"
TXN82879,"P1256,P1027"
TXN82880,"P1021,P1004,P1041"
TXN82881,"P1300,P1338,P1320"
TXN82882,"P1113,P1093,P1081"
TXN82883,"P1251,P1018,P1038,P1077"
TXN82884,"P1346,P1355"
TXN82885,"P1055,P1082,P1110"
TXN82886,"P1056,P1087,P1099"
TXN82887,"P1484,P1062,P1076"
TXN82888,"P1342,P1359,P1374,P1193"
TXN82889,"P1058,P1086,P1107"
TXN82890,"P1346,P1367,P1371,P1260"
TXN82891,"P1349,P1366,P1430"
TXN82892,"P1058,P1068,P1073"
TXN82893,"P1278,P1017,P1041,P1156"
TXN82894,"P1500,P1079,P1112"
TXN82895,"P1204,P1177,P1500"
TXN82896,"P1053,P1064,P1071,P1464"
TXN82897,"P1243,P1029,P1035,P1055"
TXN82898,"P1248,P1030,P1047,P1198"
TXN82899,"P1305,P1331,P1305"
TXN82900,"P1267,P1019,P1045"
TXN82901,"P1011,P1071,P1238"
TXN82902,"P1304,P1325,P1314"
TXN82903,"P1352,P1490,P1373"
TXN82904,"P1053,P1088,P1100,P1110"
TXN82905,"P1052,P1079,P1107"
TXN82906,"P1222,P1214,P1194"
TXN82907,"P1013,P1078,P1240"
TXN82908,"P1006,P1078,P1237,P1235"
TXN82909,"P1247,P1031,P1048,P1152"
TXN82910,"P1243,P1026,P1038"
TXN82911,"P1246,P1021,P1041,P1150"
TXN82912,"P1108,P1097,P1079,P1041"
TXN82913,"P1293,P1337,P1311,P1244"
TXN82914,"P1500,P1084,P1109"
TXN82915,"P1458,P1225,P1084"
TXN82916,"P1027,P1011,P1047"
TXN82917,"P1199,P1180"
TXN82918,"P1291,P1335"
TXN82919,"P1257,P1032"
TXN82920,"P1276,P1029,P1033,P1139"
TXN82921,"P1006,P1074,P1238"
TXN82922,"P1049,P1062,P1072"
TXN82923,"P1222,P1217,P1185,P1277"
TXN82924,"P1204,P1175"
TXN82925,"P1224,P1209,P1186"
TXN82926,"P1050,P1084,P1103"
TXN82927,"P1351,P1362,P1372,P1219"
TXN82928,"P1455,P1228"
TXN82929,"P1249,P1029,P1038"
TXN82930,"P1101,P1096,P1081,P1086"
TXN82931,"P1271,P1022,P1037,P1099"
TXN82932,"P1053,P1080,P1112,P1392"
TXN82933,"P1050,P1084,P1106"
TXN82934,"P1456,P1225"
TXN82935,"P1111,P1098,P1082"
TXN82936,"P1114,P1089,P1085"
TXN82937,"P1346,P1359,P1279"
TXN82938,"P1345,P1358,P1378,P1132"
TXN82939,"P1271,P1028,P1033,P1149"
TXN82940,"P1452,P1225,P1088"
TXN82941,"P1340,P1358"
TXN82942,"P1058,P1082,P1106,P1176"
TXN82943,"P1058,P1082,P1114"
TXN82944,"P1058,P1086,P1101,P1049"
TXN82945,"P1292,P1323,P1312"
TXN82946,"P1500,P1088,P1109"
TXN82947,"P1201,P1172"
TXN82948,"P1201,P1173"
TXN82949,"P1051,P1064,P1075,P1230"
TXN82950,"P1226,P1208,P1191"
TXN82951,"P1266,P1028,P1288"
TXN82952,"P1300,P1323,P1375"
TXN82953,"P1346,P1355,P1236"
TXN82954,"P1266,P1023,P1106"
TXN82955,"P1050,P1065,P1076,P1389"
TXN82956,"P1053,P1064,P1075"
TXN82957,"P1053,P1086,P1108"
TXN82958,"P1052,P1086,P1099"
TXN82959,"P1342,P1364,P1382,P1169"
TXN82960,"P1342,P1357,P1385,P1432"
TXN82961,"P1304,P1336"
TXN82962,"P1027,P1002,P1044"
TXN82963,"P1051,P1086,P1112"
TXN82964,"P1101,P1091,P1079"
TXN82965,"P1058,P1081,P1101"
TXN82966,"P1170,P1011,P1404"
TXN82967,"P1225,P1217,P1184,P1051"
TXN82968,"P1103,P1092,P1080,P1095"
TXN82969,"P1166,P1015,P1029"
TXN82970,"P1354,P1368,P1377,P1270"
TXN82971,"P1103,P1091,P1082"
TXN82972,"P1205,P1178"
TXN82973,"P1102,P1097,P1084"
TXN82974,"P1103,P1090,P1081"
TXN82975,"P1055,P1087,P1108"
TXN82976,"P1489,P1334,P1320"
TXN82977,"P1106,P1096,P1080"
TXN82978,"P1256,P1026,P1124"
TXN82979,"P1457,P1219,P1033"
TXN82980,"P1106,P1096,P1084"
TXN82981,"P1346,P1490,P1375,P1206"
TXN82982,"P1230,P1208,P1186"
TXN82983,"P1295,P1331,P1320"
TXN82984,"P1164,P1013"
TXN82985,"P1055,P1088,P1105,P1114"
TXN82986,"P1057,P1083,P1102"
TXN82987,"P1250,P1023,P1048"
TXN82988,"P1225,P1212,P1192,P1064"
TXN82989,"P1007,P1077,P1233,P1036"
TXN82990,"P1004,P1073,P1241"
TXN82991,"P1267,P1029,P1044,P1144"
TXN82992,"P1225,P1211,P1185"
TXN82993,"P1055,P1086,P1106,P1293"
TXN82994,"P1257,P1032,P1151"
TXN82995,"P1054,P1084,P1106"
TXN82996,"P1486,P1210,P1190"
TXN82997,"P1054,P1085,P1109"
TXN82998,"P1165,P1016,P1347"
TXN82999,"P1227,P1214,P1191"
TXN83000,"P1108,P1098,P1085,P1136"
TXN83001,"P1163,P1010,P1294"
TXN83002,"P1243,P1026,P1046,P1109"
TXN83003,"P1049,P1065,P1078,P1112"
TXN83004,"P1109,P1095,P1087"
TXN83005,"P1248,P1020,P1037,P1055"
TXN83006,"P1051,P1066,P1075,P1424"
TXN83007,"P1058,P1062,P1074"
TXN83008,"P1001,P1078,P1238"
TXN83009,"P1023,P1009,P1041"
TXN83010,"P1295,P1325,P1311,P1093"
TXN83011,"P1273,P1028,P1033,P1149"
TXN83012,"P1052,P1063,P1076,P1387"
TXN83013,"P1108,P1094,P1086"
TXN83014,"P1266,P1031,P1110"
TXN83015,"P1050,P1087,P1108"
TXN83016,"P1292,P1337,P1307,P1174"
TXN83017,"P1484,P1088,P1103,P1073"
TXN83018,"P1305,P1327"
TXN83019,"P1298,P1329,P1321"
TXN83020,"P1295,P1324,P1315"
TXN83021,"P1461,P1220"
TXN83022,"P1278,P1029,P1048"
TXN83023,"P1111,P1096,P1079"
TXN83024,"P1165,P1007"
TXN83025,"P1030,P1008,P1037,P1464"
TXN83026,"P1297,P1323,P1310"
TXN83027,"P1050,P1081,P1103,P1018"
TXN83028,"P1489,P1332,P1496,P1221"
TXN83029,"P1055,P1083,P1105,P1174"
TXN83030,"P1201,P1178"
TXN83031,"P1111,P1089,P1087"
TXN83032,"P1022,P1013,P1048,P1072"
TXN83033,"P1055,P1059,P1074,P1216"
TXN83034,"P1053,P1085,P1103,P1028"
TXN83035,"P1201,P1175"
TXN83036,"P1058,P1059,P1070,P1161"
TXN83037,"P1299,P1334,P1309,P1176"
TXN83038,"P1195,P1181,P1003"
TXN83039,"P1244,P1027,P1042"
TXN83040,"P1013,P1070,P1238"
TXN83041,"P1248,P1494,P1034"
TXN83042,"P1100,P1092,P1087,P1436"
TXN83043,"P1223,P1211,P1193"
TXN83044,"P1101,P1089,P1083"
TXN83045,"P1340,P1363,P1378"
TXN83046,"P1244,P1028,P1045,P1496"
TXN83047,"P1109,P1090,P1082"
TXN83048,"P1200,P1174"
TXN83049,"P1057,P1080,P1107"
TXN83050,"P1007,P1076,P1235,P1397"
TXN83051,"P1110,P1097,P1079"
TXN83052,"P1052,P1079,P1099"
TXN83053,"P1050,P1065,P1077"
TXN83054,"P1301,P1335,P1238"
TXN83055,"P1050,P1086,P1113"
TXN83056,"P1251,P1025,P1034"
TXN83057,"P1050,P1088,P1100,P1129"
TXN83058,"P1342,P1367,P1485,P1178"
TXN83059,"P1294,P1336,P1070"
TXN83060,"P1248,P1494,P1045"
TXN83061,"P1055,P1087,P1112"
TXN83062,"P1050,P1080,P1114,P1321"
TXN83063,"P1350,P1483,P1377"
TXN83064,"P1297,P1328,P1320"
TXN83065,"P1196,P1178"
TXN83066,"P1018,P1011,P1033,P1275"
TXN83067,"P1105,P1094,P1082,P1212"
TXN83068,"P1453,P1228,P1285"
TXN83069,"P1109,P1096,P1081,P1478"
TXN83070,"P1198,P1176,P1198"
TXN83071,"P1276,P1494,P1038,P1233"
TXN83072,"P1303,P1335"
TXN83073,"P1484,P1061,P1070"
TXN83074,"P1305,P1338,P1317"
TXN83075,"P1057,P1059,P1070,P1275"
TXN83076,"P1199,P1177,P1490"
TXN83077,"P1056,P1068,P1072,P1007"
TXN83078,"P1291,P1327,P1496"
TXN83079,"P1054,P1082,P1104"
TXN83080,"P1305,P1328"
TXN83081,"P1114,P1095,P1085"
TXN83082,"P1493,P1330,P1315"
TXN83083,"P1301,P1325,P1318"
TXN83084,"P1500,P1079,P1104,P1257"
TXN83085,"P1110,P1093,P1085"
TXN83086,"P1342,P1362,P1371,P1481"
TXN83087,"P1198,P1171"
TXN83088,"P1275,P1032,P1037,P1015"
TXN83089,"P1052,P1087,P1104"
TXN83090,"P1166,P1016"
TXN83091,"P1202,P1178,P1090"
TXN83092,"P1489,P1332"
TXN83093,"P1245,P1027,P1037"
TXN83094,"P1206,P1182"
TXN83095,"P1274,P1494,P1045"
TXN83096,"P1297,P1323,P1308,P1015"
TXN83097,"P1050,P1081,P1101,P1051"
TXN83098,"P1107,P1091,P1082"
TXN83099,"P1053,P1083,P1114,P1181"
TXN83100,"P1340,P1366,P1386"
TXN83101,"P1254,P1031,P1048"
TXN83102,"P1256,P1030"
TXN83103,"P1050,P1088,P1114,P1085"
TXN83104,"P1054,P1088,P1112,P1285"
TXN83105,"P1055,P1086,P1112,P1231"
TXN83106,"P1058,P1068,P1075"
TXN83107,"P1227,P1210,P1186,P1235"
TXN83108,"P1099,P1089,P1088"
TXN83109,"P1500,P1084,P1103"
TXN83110,"P1296,P1332,P1111"
TXN83111,"P1484,P1084,P1105"
TXN83112,"P1305,P1329,P1149"
TXN83113,"P1341,P1357,P1379"
TXN83114,"P1222,P1216,P1194"
TXN83115,"P1255,P1031"
TXN83116,"P1001,P1074,P1242,P1238"
TXN83117,"P1253,P1024,P1046,P1050"
TXN83118,"P1248,P1032,P1036"
TXN83119,"P1244,P1027,P1034"
TXN83120,"P1342,P1356"
TXN83121,"P1341,P1367,P1375,P1339"
TXN83122,"P1099,P1097,P1079,P1111"
TXN83123,"P1302,P1329,P1214"
TXN83124,"P1027,P1015,P1039"
TXN83125,"P1052,P1084,P1108"
TXN83126,"P1167,P1007"
TXN83127,"P1054,P1066,P1070"
TXN83128,"P1344,P1358,P1240"
TXN83129,"P1303,P1338,P1073"
TXN83130,"P1055,P1082,P1112"
TXN83131,"P1484,P1065,P1073,P1495"
TXN83132,"P1161,P1001"
TXN83133,"P1105,P1090,P1086,P1112"
TXN83134,"P1352,P1366,P1119"
TXN83135,"P1108,P1095,P1087"
TXN83136,"P1301,P1331,P1312,P1423"
TXN83137,"P1247,P1017,P1034"
TXN83138,"P1495,P1171,P1115"
TXN83139,"P1493,P1335,P1308"
TXN83140,"P1256,P1026,P1307"
TXN83141,"P1109,P1090,P1088"
TXN83142,"P1049,P1087,P1109"
TXN83143,"P1223,P1210,P1185,P1422"
TXN83144,"P1055,P1082,P1100,P1162"
TXN83145,"P1109,P1095,P1082"
TXN83146,"P1303,P1329"
TXN83147,"P1291,P1325,P1308,P1500"
TXN83148,"P1049,P1068,P1069"
TXN83149,"P1167,P1008"
TXN83150,"P1293,P1337,P1496,P1089"
TXN83151,"P1486,P1211,P1191"
TXN83152,"P1195,P1173"
TXN83153,"P1489,P1330"
TXN83154,"P1011,P1073,P1232,P1275"
TXN83155,"P1104,P1098,P1079"
TXN83156,"P1204,P1182,P1183"
TXN83157,"P1053,P1082,P1113"
TXN83158,"P1304,P1336,P1309"
TXN83159,"P1458,P1486,P1351"
TXN83160,"P1296,P1323,P1496"
TXN83161,"P1003,P1071,P1233,P1483"
TXN83162,"P1256,P1028,P1250"
TXN83163,"P1500,P1083,P1113,P1012"
TXN83164,"P1346,P1357,P1373,P1044"
TXN83165,"P1493,P1329,P1314"
TXN83166,"P1291,P1336"
TXN83167,"P1114,P1092,P1088,P1485"
TXN83168,"P1199,P1173"
TXN83169,"P1244,P1020,P1042,P1112"
TXN83170,"P1346,P1370,P1384"
TXN83171,"P1302,P1323"
TXN83172,"P1486,P1218,P1184"
TXN83173,"P1165,P1016"
TXN83174,"P1304,P1338,P1310"
TXN83175,"P1488,P1226"
TXN83176,"P1354,P1367,P1375"
TXN83177,"P1105,P1095,P1082,P1490"
TXN83178,"P1251,P1028,P1033,P1075"
TXN83179,"P1296,P1337"
TXN83180,"P1201,P1173"
TXN83181,"P1104,P1091,P1085"
TXN83182,"P1201,P1177"
TXN83183,"P1113,P1097,P1087,P1007"
TXN83184,"P1056,P1085,P1101,P1333"
TXN83185,"P1051,P1081,P1099"
TXN83186,"P1056,P1063,P1078,P1495"
TXN83187,"P1054,P1088,P1102"
TXN83188,"P1051,P1084,P1109,P1418"
TXN83189,"P1056,P1081,P1112"
TXN83190,"P1349,P1370,P1383,P1231"
TXN83191,"P1493,P1329,P1318,P1467"
TXN83192,"P1301,P1323,P1309,P1232"
TXN83193,"P1250,P1020,P1045"
TXN83194,"P1054,P1086,P1105"
TXN83195,"P1058,P1080,P1103"
TXN83196,"P1110,P1095,P1084"
TXN83197,"P1050,P1067,P1077,P1373"
TXN83198,"P1484,P1080,P1108"
TXN83199,"P1057,P1085,P1100,P1484"
TXN83200,"P1302,P1324,P1307"
TXN83201,"P1206,P1180"
TXN83202,"P1161,P1009"
TXN83203,"P1107,P1098,P1081"
TXN83204,"P1203,P1178,P1430"
TXN83205,"P1113,P1089,P1082"
TXN83206,"P1099,P1091,P1088,P1159"
TXN83207,"P1102,P1090,P1081,P1277"
TXN83208,"P1339,P1357,P1485"
TXN83209,"P1351,P1356,P1386,P1221"
TXN83210,"P1451,P1225"
TXN83211,"P1169,P1012"
TXN83212,"P1343,P1360,P1138"
TXN83213,"P1105,P1095,P1088"
TXN83214,"P1246,P1020,P1033"
TXN83215,"P1201,P1173,P1033"
TXN83216,"P1250,P1023,P1033"
TXN83217,"P1197,P1175,P1153"
TXN83218,"P1030,P1005,P1041,P1382"
TXN83219,"P1024,P1016,P1042"
TXN83220,"P1195,P1182"
TXN83221,"P1301,P1338,P1309"
TXN83222,"P1347,P1364,P1334"
TXN83223,"P1352,P1370"
TXN83224,"P1199,P1171"
TXN83225,"P1206,P1177,P1482"
TXN83226,"P1495,P1174"
TXN83227,"P1200,P1181"
TXN83228,"P1300,P1331"
TXN83229,"P1110,P1092,P1083"
TXN83230,"P1200,P1182"
TXN83231,"P1196,P1175"
TXN83232,"P1303,P1336"
TXN83233,"P1227,P1215,P1193"
TXN83234,"P1352,P1366,P1485"
TXN83235,"P1222,P1217,P1194,P1227"
TXN83236,"P1052,P1083,P1106,P1289"
TXN83237,"P1251,P1030,P1038"
TXN83238,"P1055,P1086,P1105"
TXN83239,"P1055,P1085,P1108"
TXN83240,"P1488,P1224"
TXN83241,"P1246,P1021,P1033,P1402"
TXN83242,"P1054,P1087,P1114"
TXN83243,"P1195,P1179"
TXN83244,"P1460,P1222"
TXN83245,"P1161,P1014"
TXN83246,"P1058,P1087,P1105,P1211"
TXN83247,"P1258,P1030,P1275"
TXN83248,"P1292,P1334"
TXN83249,"P1017,P1010,P1043"
TXN83250,"P1100,P1094,P1079,P1155"
TXN83251,"P1053,P1085,P1113,P1131"
TXN83252,"P1049,P1086,P1105"
TXN83253,"P1053,P1081,P1105,P1047"
TXN83254,"P1166,P1008"
TXN83255,"P1170,P1016"
TXN83256,"P1021,P1011,P1041"
TXN83257,"P1484,P1064,P1069"
TXN83258,"P1246,P1017,P1035,P1343"
TXN83259,"P1109,P1097,P1084,P1094"
TXN83260,"P1100,P1091,P1079"
TXN83261,"P1163,P1011"
TXN83262,"P1243,P1022,P1036"
TXN83263,"P1053,P1082,P1109,P1184"
TXN83264,"P1051,P1086,P1107,P1186"
TXN83265,"P1016,P1078,P1236"
TXN83266,"P1162,P1003,P1080"
TXN83267,"P1051,P1082,P1110,P1025"
TXN83268,"P1296,P1335"
TXN83269,"P1302,P1328,P1321,P1209"
TXN83270,"P1167,P1014,P1312"
TXN83271,"P1302,P1326,P1057"
TXN83272,"P1054,P1086,P1106"
TXN83273,"P1057,P1062,P1077"
